Source,Target,Type,Id,Label,timeset,Weight,0
"#queroverprimeiro",adolescência,Undirected,15609,,,1,0
"#queroverprimeiro",favoritos,Undirected,15608,,,1,0
"#queroverprimeiro",estreando,Undirected,15607,,,1,0
"#queroverprimeiro",momento,Undirected,15603,,,1,0
"#queroverprimeiro",esperei,Undirected,15602,,,1,0
"#queroverprimeiro",mar,Undirected,15601,,,1,0
"#queroverprimeiro",retorno,Undirected,15600,,,1,0
"#queroverprimeiro",2,Undirected,15599,,,1,0
"#queroverprimeiro",outras,Undirected,15589,,,1,0
"#queroverprimeiro",tarzan,Undirected,15588,,,1,0
"#queroverprimeiro",hércules,Undirected,15587,,,1,0
"#queroverprimeiro",sereia,Undirected,15585,,,2,1
"#queroverprimeiro",pequena,Undirected,15583,,,2,1
"#queroverprimeiro",aladdin,Undirected,15582,,,1,0
"#queroverprimeiro",90,Undirected,15581,,,1,0
"#queroverprimeiro",animadas,Undirected,15580,,,1,0
"#queroverprimeiro",prometeu,Undirected,15579,,,1,0
"#queroverprimeiro",stuff,Undirected,15578,,,1,0
"#queroverprimeiro",right,Undirected,15577,,,1,0
"#queroverprimeiro",😭,Undirected,15576,,,1,0
"#queroverprimeiro",preciosidade,Undirected,15575,,,1,0
"#queroverprimeiro",🏼,Undirected,15574,,,1,0
"#queroverprimeiro",bracinhos,Undirected,15573,,,1,0
"#queroverprimeiro",joga,Undirected,15572,,,1,0
"#queroverprimeiro",encantadoaapaixonadoa,Undirected,15571,,,1,0
"#queroverprimeiro",%,Undirected,15570,,,1,0
"#queroverprimeiro",100,Undirected,15569,,,1,0
"#queroverprimeiro",terminar,Undirected,15568,,,1,0
"#queroverprimeiro",conseguir,Undirected,15567,,,1,0
"#queroverprimeiro",coloquei,Undirected,15566,,,1,0
"#queroverprimeiro",violetta,Undirected,15565,,,1,0
"#queroverprimeiro",10,Undirected,15564,,,1,0
"#queroverprimeiro",top,Undirected,15563,,,1,0
"#queroverprimeiro",amo,Undirected,15562,,,1,0
"#queroverprimeiro","#garotaconheceomundo",Undirected,15561,,,1,0
"#queroverprimeiro",correndo,Undirected,15560,,,1,0
"#queroverprimeiro",decepcionem,Undirected,15558,,,2,1
"#queroverprimeiro",gonies,Undirected,15556,,,2,1
"#queroverprimeiro",pimentinha,Undirected,15554,,,2,1
"#queroverprimeiro",patos,Undirected,15552,,,2,1
"#queroverprimeiro",super,Undirected,15550,,,2,1
"#queroverprimeiro",quack,Undirected,15548,,,2,1
"#queroverprimeiro",pateta,Undirected,15545,,,3,2
"#queroverprimeiro",turma,Undirected,15542,,,3,2
"#queroverprimeiro",cruj,Undirected,15540,,,2,1
"#queroverprimeiro",geração,Undirected,15538,,,2,1
"#queroverprimeiro",velhinhos,Undirected,15536,,,2,1
"#queroverprimeiro",desenhos,Undirected,15534,,,2,1
"#queroverprimeiro",cadê,Undirected,15531,,,3,2
"#queroverprimeiro",😊,Undirected,15530,,,1,0
"#queroverprimeiro",todos,Undirected,15529,,,1,0
"#queroverprimeiro",wars,Undirected,15528,,,1,0
"#queroverprimeiro",star,Undirected,15527,,,1,0
"#queroverprimeiro",página,Undirected,15526,,,1,0
"#queroverprimeiro",abriu,Undirected,15525,,,1,0
"#queroverprimeiro",logo,Undirected,15524,,,1,0
"#queroverprimeiro",foto,Undirected,15523,,,1,0
"#queroverprimeiro",child,Undirected,15522,,,1,0
"#queroverprimeiro",amei,Undirected,15521,,,1,0
"#queroverprimeiro",🤗,Undirected,15518,,,3,2
"#queroverprimeiro",classico,Undirected,15517,,,1,0
"#queroverprimeiro",emocionando,Undirected,15516,,,1,0
"#queroverprimeiro",action,Undirected,15514,,,2,1
"#queroverprimeiro",live,Undirected,15512,,,2,1
"#queroverprimeiro",valer,Undirected,15511,,,1,0
"#queroverprimeiro",💝,Undirected,15510,,,1,0
"#queroverprimeiro",💞,Undirected,15509,,,1,0
"#queroverprimeiro",🥺,Undirected,15507,,,2,1
"#queroverprimeiro",catálogo,Undirected,15506,,,1,0
"#queroverprimeiro",chegará,Undirected,15505,,,1,0
"#queroverprimeiro",novos,Undirected,15504,,,1,0
"#queroverprimeiro",anunciar,Undirected,15503,,,1,0
"#queroverprimeiro",fim,Undirected,15502,,,1,0
"#queroverprimeiro",nesse,Undirected,15501,,,1,0
"#queroverprimeiro",so,Undirected,15500,,,1,0
"#queroverprimeiro",that's,Undirected,15499,,,1,0
"#queroverprimeiro",@icewolf_17,Undirected,15498,,,1,0
"#queroverprimeiro",@disneychannelbr,Undirected,15497,,,1,0
"#queroverprimeiro","#narnia",Undirected,15489,,,1,0
"#queroverprimeiro",vem,Undirected,15488,,,1,0
"#queroverprimeiro",bora,Undirected,15487,,,1,0
"#queroverprimeiro",maratonando,Undirected,15483,,,1,0
"#queroverprimeiro",ja,Undirected,15482,,,1,0
"#queroverprimeiro",aliás,Undirected,15481,,,1,0
"#queroverprimeiro","#hannahmontana",Undirected,15480,,,1,0
"#queroverprimeiro",nome,Undirected,15479,,,1,0
"#queroverprimeiro",honrar,Undirected,15478,,,1,0
"#queroverprimeiro",hd,Undirected,15477,,,1,0
"#queroverprimeiro",remasterizar,Undirected,15476,,,1,0
"#queroverprimeiro",anos,Undirected,15473,,,3,2
"#queroverprimeiro",quantos,Undirected,15472,,,1,0
"#queroverprimeiro",demorar,Undirected,15471,,,1,0
"#queroverprimeiro",caramba,Undirected,15470,,,1,0
"#queroverprimeiro",sd,Undirected,15469,,,1,0
"#queroverprimeiro",sucesso,Undirected,15468,,,1,0
"#queroverprimeiro",olho,Undirected,15467,,,1,0
"#queroverprimeiro",❄,Undirected,15466,,,1,0
"#queroverprimeiro",cinderela,Undirected,15465,,,1,0
"#queroverprimeiro",kakakaka,Undirected,15464,,,1,0
"#queroverprimeiro",rafinha,Undirected,15463,,,1,0
"#queroverprimeiro",fiz,Undirected,15462,,,1,0
"#queroverprimeiro",sei,Undirected,15461,,,1,0
"#queroverprimeiro",nao,Undirected,15460,,,1,0
"#queroverprimeiro",temporada,Undirected,15459,,,1,0
"#queroverprimeiro",resto,Undirected,15458,,,1,0
"#queroverprimeiro",cade,Undirected,15457,,,1,0
"#queroverprimeiro",inclusive,Undirected,15456,,,1,0
"#queroverprimeiro",feliz,Undirected,15454,,,2,1
"#queroverprimeiro",caribe,Undirected,15453,,,1,0
"#queroverprimeiro",piratas,Undirected,15452,,,1,0
"#queroverprimeiro",final,Undirected,15451,,,1,0
"#queroverprimeiro",ii,Undirected,15450,,,1,0
"#queroverprimeiro",frozen,Undirected,15448,,,2,1
"#queroverprimeiro",leão,Undirected,15447,,,1,0
"#queroverprimeiro",rei,Undirected,15446,,,1,0
"#queroverprimeiro",realizo,Undirected,15445,,,1,0
"#queroverprimeiro",futuro,Undirected,15443,,,2,1
"#queroverprimeiro",listinha,Undirected,15441,,,2,1
"#queroverprimeiro",dá,Undirected,15439,,,2,1
"#queroverprimeiro",entrarem,Undirected,15437,,,2,1
"#queroverprimeiro",algumas,Undirected,15435,,,2,1
"#queroverprimeiro",apesar,Undirected,15433,,,2,1
"#queroverprimeiro",sobre,Undirected,15431,,,2,1
"#queroverprimeiro",vídeo,Undirected,15429,,,2,1
"#queroverprimeiro",fevereiro,Undirected,15427,,,2,1
"#queroverprimeiro",😣,Undirected,15426,,,1,0
"#queroverprimeiro",dessa,Undirected,15425,,,1,0
"#queroverprimeiro",excelência,Undirected,15424,,,1,0
"#queroverprimeiro",decepcionado,Undirected,15423,,,1,0
"#queroverprimeiro",idioma,Undirected,15422,,,1,0
"#queroverprimeiro",legenda,Undirected,15421,,,1,0
"#queroverprimeiro",títulos,Undirected,15418,,,3,2
"#queroverprimeiro",chega,Undirected,15417,,,1,0
"#queroverprimeiro",ano,Undirected,15416,,,1,0
"#queroverprimeiro",levou,Undirected,15415,,,1,0
"#queroverprimeiro",tamanho,Undirected,15414,,,1,0
"#queroverprimeiro",desse,Undirected,15413,,,1,0
"#queroverprimeiro",sistema,Undirected,15412,,,1,0
"#queroverprimeiro",despreparo,Undirected,15411,,,1,0
"#queroverprimeiro",ótimo,Undirected,15410,,,1,0
"#queroverprimeiro",mostrou,Undirected,15409,,,1,0
"#queroverprimeiro","#wakandaforever",Undirected,15408,,,1,0
"#queroverprimeiro",escolha,Undirected,15407,,,1,0
"#queroverprimeiro",linda,Undirected,15405,,,2,1
"#queroverprimeiro",achei,Undirected,15404,,,1,0
"#queroverprimeiro",negra,Undirected,15403,,,1,0
"#queroverprimeiro",pantera,Undirected,15402,,,1,0
"#queroverprimeiro",escolheu,Undirected,15401,,,1,0
"#queroverprimeiro",filho,Undirected,15400,,,1,0
"#queroverprimeiro",sapo,Undirected,15399,,,1,0
"#queroverprimeiro",princesa,Undirected,15398,,,1,0
"#queroverprimeiro",lendário,Undirected,15397,,,1,0
"#queroverprimeiro",perfeito,Undirected,15395,,,2,1
"#queroverprimeiro",icônico,Undirected,15394,,,1,0
"#queroverprimeiro",streaming,Undirected,15387,,,4,3
"#queroverprimeiro",🎊,Undirected,15375,,,1,0
"#queroverprimeiro",🤡,Undirected,15373,,,2,1
"#queroverprimeiro",♥,Undirected,15368,,,5,4
"#queroverprimeiro",😍,Undirected,15364,,,4,3
"#queroverprimeiro",simpsons,Undirected,15363,,,1,0
"#queroverprimeiro",temporadas,Undirected,15362,,,1,0
"#queroverprimeiro",30,Undirected,15361,,,1,0
"#queroverprimeiro",kkkkkk,Undirected,15358,,,1,0
"#queroverprimeiro",grazadeus,Undirected,15357,,,1,0
"#queroverprimeiro",manhã,Undirected,15356,,,1,0
"#queroverprimeiro",ata,Undirected,15355,,,1,0
"#queroverprimeiro",começo,Undirected,15354,,,1,0
"#queroverprimeiro",certo,Undirected,15353,,,1,0
"#queroverprimeiro",jeito,Undirected,15352,,,1,0
"#queroverprimeiro",começar,Undirected,15351,,,1,0
"#queroverprimeiro",favor,Undirected,15350,,,1,0
"#queroverprimeiro",português,Undirected,15349,,,1,0
"#queroverprimeiro",legendado,Undirected,15348,,,1,0
"#queroverprimeiro",metade,Undirected,15347,,,1,0
"#queroverprimeiro",serviço,Undirected,15346,,,1,0
"#queroverprimeiro",disponibilizando,Undirected,15345,,,1,0
"#queroverprimeiro",sério,Undirected,15343,,,2,1
"#queroverprimeiro",ai,Undirected,15340,,,3,2
"#queroverprimeiro",@disney,Undirected,15335,,,2,1
"#queroverprimeiro",🙌,Undirected,15298,,,2,1
"#queroverprimeiro",postarem,Undirected,15297,,,1,0
"#queroverprimeiro",vcs,Undirected,15296,,,1,0
"#queroverprimeiro",ganhando,Undirected,15290,,,1,0
"#queroverprimeiro",party,Undirected,15289,,,1,0
"#queroverprimeiro",watch,Undirected,15288,,,1,0
"#queroverprimeiro","#themandalorian",Undirected,15285,,,3,2
"#queroverprimeiro",chama,Undirected,15284,,,1,0
"#queroverprimeiro",maratona,Undirected,15281,,,3,2
"#queroverprimeiro",chuvosa,Undirected,15280,,,1,0
"#queroverprimeiro",feira,Undirected,15279,,,1,0
"#queroverprimeiro",terça,Undirected,15278,,,1,0
"#queroverprimeiro",chegar,Undirected,15276,,,2,1
"#queroverprimeiro",melhor,Undirected,15275,,,1,0
"#queroverprimeiro",branca,Undirected,15272,,,1,0
"#queroverprimeiro",cory,Undirected,15271,,,1,0
"#queroverprimeiro",bordo,Undirected,15270,,,1,0
"#queroverprimeiro",gêmeos,Undirected,15269,,,1,0
"#queroverprimeiro",cody,Undirected,15268,,,1,0
"#queroverprimeiro",zack,Undirected,15267,,,1,0
"#queroverprimeiro",sentido,Undirected,15266,,,1,0
"#queroverprimeiro",derek,Undirected,15265,,,1,0
"#queroverprimeiro",raven,Undirected,15261,,,4,3
"#queroverprimeiro",visões,Undirected,15258,,,3,2
"#queroverprimeiro",anual,Undirected,15257,,,1,0
"#queroverprimeiro",plano,Undirected,15256,,,1,0
"#queroverprimeiro",assinar,Undirected,15254,,,2,1
"#queroverprimeiro",fez,Undirected,15252,,,2,1
"#queroverprimeiro",vi,Undirected,15239,,,4,3
"#queroverprimeiro",preferido,Undirected,15238,,,1,0
"#queroverprimeiro",filme,Undirected,15235,,,3,2
"#queroverprimeiro",vulgo,Undirected,15234,,,1,0
"#queroverprimeiro",perdido,Undirected,15233,,,1,0
"#queroverprimeiro",reino,Undirected,15232,,,1,0
"#queroverprimeiro",atlantis,Undirected,15231,,,1,0
"#queroverprimeiro",vendo,Undirected,15229,,,2,1
"#queroverprimeiro",adm,Undirected,15228,,,1,0
"#queroverprimeiro",conta,Undirected,15227,,,1,0
"#queroverprimeiro",baixaram,Undirected,15226,,,1,0
"#queroverprimeiro",mikey,Undirected,15225,,,1,0
"#queroverprimeiro",curtir,Undirected,15224,,,1,0
"#queroverprimeiro",casa,Undirected,15221,,,3,2
"#queroverprimeiro",ar,Undirected,15215,,,2,1
"#queroverprimeiro",tá,Undirected,15211,,,4,3
"#queroverprimeiro",consertar,Undirected,15210,,,1,0
"#queroverprimeiro",jurava,Undirected,15207,,,1,0
"#queroverprimeiro",episódio,Undirected,15206,,,1,0
"#queroverprimeiro",hsm,Undirected,15205,,,1,0
"#queroverprimeiro",disponível,Undirected,15202,,,3,2
"#queroverprimeiro",país,Undirected,15197,,,3,2
"#queroverprimeiro",mcguire,Undirected,15193,,,2,1
"#queroverprimeiro",lizzie,Undirected,15191,,,2,1
"#queroverprimeiro",tv,Undirected,15179,,,4,3
"#queroverprimeiro",ainda,Undirected,15176,,,2,1
"#queroverprimeiro",ana,Undirected,15154,,,3,2
"#queroverprimeiro",brasil,Undirected,15147,,,4,3
"#queroverprimeiro",🐕,Undirected,15141,,,1,0
"#queroverprimeiro",🐩,Undirected,15140,,,1,0
"#queroverprimeiro",ahhhhhhhhhh,Undirected,15139,,,1,0
"#queroverprimeiro",😂,Undirected,15129,,,2,1
"#queroverprimeiro",twitter,Undirected,15128,,,1,0
"#queroverprimeiro",aqui,Undirected,15124,,,4,3
"#queroverprimeiro",aclamação,Undirected,15123,,,1,0
"#queroverprimeiro",aguentava,Undirected,15122,,,1,0
"#queroverprimeiro",😎,Undirected,15121,,,1,0
"#queroverprimeiro",hamilton,Undirected,15118,,,3,2
"#queroverprimeiro",vejo,Undirected,15116,,,2,1
"#queroverprimeiro",escolhi,Undirected,15099,,,2,1
"#queroverprimeiro",colocar,Undirected,15080,,,3,2
"#queroverprimeiro",️,Undirected,15066,,,13,12
"#queroverprimeiro",❤,Undirected,15056,,,10,9
"#queroverprimeiro",vagabundo,Undirected,15051,,,5,4
"#queroverprimeiro",comecei,Undirected,15046,,,5,4
"#queroverprimeiro",ligada,Undirected,15045,,,1,0
"#queroverprimeiro",vamos,Undirected,15036,,,3,2
"#queroverprimeiro",waverly,Undirected,15031,,,4,3
"#queroverprimeiro",desde,Undirected,15030,,,1,0
"#queroverprimeiro",mini,Undirected,15028,,,2,1
"#queroverprimeiro",vagabundos,Undirected,15024,,,1,0
"#queroverprimeiro",dama,Undirected,15018,,,6,5
"#queroverprimeiro",semana,Undirected,15014,,,3,2
"#queroverprimeiro",umas,Undirected,15010,,,2,1
"#queroverprimeiro",@meusegredo,Undirected,15004,,,1,0
"#queroverprimeiro",obrigado,Undirected,15003,,,1,0
"#queroverprimeiro",hahahaha,Undirected,15002,,,1,0
"#queroverprimeiro",assistiram,Undirected,15001,,,1,0
"#queroverprimeiro",esposa,Undirected,15000,,,1,0
"#queroverprimeiro",filha,Undirected,14999,,,1,0
"#queroverprimeiro",avatar,Undirected,14998,,,1,0
"#queroverprimeiro",rever,Undirected,14994,,,4,3
"#queroverprimeiro",place,Undirected,14831,,,5,4
"#queroverprimeiro",warvely,Undirected,14830,,,1,0
"#queroverprimeiro",feiticeiros,Undirected,14825,,,5,4
"#queroverprimeiro",surtando,Undirected,14824,,,1,0
"#queroverprimeiro",fala,Undirected,14823,,,1,0
"#queroverprimeiro",assistidos,Undirected,14822,,,1,0
"#queroverprimeiro",poder,Undirected,14821,,,1,0
"#queroverprimeiro",vão,Undirected,14818,,,3,2
"#queroverprimeiro",acquaria,Undirected,14817,,,1,0
"#queroverprimeiro",junior,Undirected,14816,,,1,0
"#queroverprimeiro",sandy,Undirected,14815,,,1,0
"#queroverprimeiro",&,Undirected,14812,,,3,2
"#queroverprimeiro",golfinhos,Undirected,14811,,,1,0
"#queroverprimeiro",segredo,Undirected,14810,,,1,0
"#queroverprimeiro",eliana,Undirected,14809,,,1,0
"#queroverprimeiro",crendo,Undirected,14808,,,1,0
"#queroverprimeiro",tô,Undirected,14803,,,5,4
"#queroverprimeiro",channel,Undirected,14782,,,3,2
"#queroverprimeiro",série,Undirected,14774,,,8,7
"#queroverprimeiro",desenho,Undirected,14773,,,1,0
"#queroverprimeiro",assistindo,Undirected,14770,,,3,2
"#queroverprimeiro",livre,Undirected,14769,,,1,0
"#queroverprimeiro",hora,Undirected,14765,,,4,3
"#queroverprimeiro",qualquer,Undirected,14764,,,1,0
"#queroverprimeiro",toda,Undirected,14762,,,2,1
"#queroverprimeiro",passar,Undirected,14761,,,1,0
"#queroverprimeiro",oportunidade,Undirected,14760,,,1,0
"#queroverprimeiro",assim,Undirected,14759,,,1,0
"#queroverprimeiro",pulando,Undirected,14758,,,1,0
"#queroverprimeiro",estar,Undirected,14757,,,1,0
"#queroverprimeiro",horas,Undirected,14755,,,2,1
"#queroverprimeiro",24,Undirected,14754,,,1,0
"#queroverprimeiro",lançament,Undirected,14753,,,1,0
"#queroverprimeiro",@pazziniandre,Undirected,14752,,,1,0
"#queroverprimeiro",🥰,Undirected,14747,,,5,4
"#queroverprimeiro",lançamento,Undirected,14744,,,3,2
"#queroverprimeiro",presidente,Undirected,14742,,,2,1
"#queroverprimeiro",futura,Undirected,14740,,,2,1
"#queroverprimeiro",diário,Undirected,14738,,,2,1
"#queroverprimeiro",series,Undirected,14733,,,5,4
"#queroverprimeiro",the,Undirected,14720,,,13,12
"#queroverprimeiro",musical,Undirected,14709,,,11,10
"#queroverprimeiro",school,Undirected,14703,,,6,5
"#queroverprimeiro",high,Undirected,14697,,,6,5
"#queroverprimeiro","#disneyplusbr",Undirected,14686,,,11,10
"#queroverprimeiro",vez,Undirected,14682,,,2,1
"#queroverprimeiro",disney,Undirected,14668,,,14,13
"#queroverprimeiro",sonho,Undirected,14660,,,2,1
"#queroverprimeiro",@lazoodim,Undirected,14654,,,1,0
"#queroverprimeiro",@themandalorian,Undirected,14652,,,2,1
"#queroverprimeiro",amanhãaaaaa,Undirected,14650,,,2,1
"#queroverprimeiro",saber,Undirected,14647,,,1,0
"#queroverprimeiro",louca,Undirected,14646,,,1,0
"#queroverprimeiro",ficar,Undirected,14645,,,1,0
"#queroverprimeiro",opções,Undirected,14644,,,1,0
"#queroverprimeiro",tantas,Undirected,14642,,,2,1
"#queroverprimeiro",disso,Undirected,14638,,,1,0
"#queroverprimeiro",arrependo,Undirected,14637,,,1,0
"#queroverprimeiro",consegui,Undirected,14634,,,3,2
"#queroverprimeiro",nunca,Undirected,14632,,,2,1
"#queroverprimeiro",hj,Undirected,14630,,,2,1
"#queroverprimeiro",pq,Undirected,14628,,,2,1
"#queroverprimeiro",festa,Undirected,14627,,,1,0
"#queroverprimeiro",vida,Undirected,14625,,,2,1
"#queroverprimeiro",viva,Undirected,14624,,,1,0
"#queroverprimeiro",ter,Undirected,14617,,,3,2
"#queroverprimeiro",vou,Undirected,14612,,,5,4
"#queroverprimeiro","#disneyplus",Undirected,13711,,,245,244
"#queroverprimeiro",concierto,Undirected,13710,,,1,0
"#queroverprimeiro",en,Undirected,13709,,,1,0
"#queroverprimeiro",luna,Undirected,13708,,,1,0
"#queroverprimeiro",soy,Undirected,13707,,,1,0
"#queroverprimeiro",quero,Undirected,13543,,,1,0
"#queroverprimeiro",certeza,Undirected,13539,,,4,3
"#queroverprimeiro",difícil,Undirected,13538,,,1,0
"#queroverprimeiro",anjo,Undirected,13537,,,1,0
"#queroverprimeiro",@disneyplusbr,Undirected,13226,,,311,310
@disneyplusbr,school,Undirected,17178,,,1,0
@disneyplusbr,high,Undirected,17177,,,1,0
@disneyplusbr,adolescência,Undirected,17176,,,1,0
@disneyplusbr,favoritos,Undirected,17175,,,1,0
@disneyplusbr,estreando,Undirected,17174,,,1,0
@disneyplusbr,momento,Undirected,17172,,,2,1
@disneyplusbr,esperei,Undirected,17170,,,2,1
@disneyplusbr,vi,Undirected,17168,,,2,1
@disneyplusbr,mar,Undirected,17167,,,1,0
@disneyplusbr,retorno,Undirected,17166,,,1,0
@disneyplusbr,2,Undirected,17165,,,1,0
@disneyplusbr,assistindo,Undirected,17164,,,1,0
@disneyplusbr,comecei,Undirected,17163,,,1,0
@disneyplusbr,😂,Undirected,17159,,,1,0
@disneyplusbr,mini,Undirected,17153,,,1,0
@disneyplusbr,outras,Undirected,17149,,,2,1
@disneyplusbr,tarzan,Undirected,17147,,,2,1
@disneyplusbr,hércules,Undirected,17145,,,2,1
@disneyplusbr,sereia,Undirected,17142,,,3,2
@disneyplusbr,pequena,Undirected,17139,,,3,2
@disneyplusbr,aladdin,Undirected,17137,,,2,1
@disneyplusbr,90,Undirected,17135,,,2,1
@disneyplusbr,animadas,Undirected,17133,,,2,1
@disneyplusbr,prometeu,Undirected,17132,,,1,0
@disneyplusbr,stuff,Undirected,17131,,,1,0
@disneyplusbr,right,Undirected,17130,,,1,0
@disneyplusbr,😭,Undirected,17129,,,1,0
@disneyplusbr,preciosidade,Undirected,17128,,,1,0
@disneyplusbr,️,Undirected,17127,,,1,0
@disneyplusbr,🥺,Undirected,17126,,,1,0
@disneyplusbr,🥰,Undirected,17123,,,3,2
@disneyplusbr,🏼,Undirected,17122,,,1,0
@disneyplusbr,bracinhos,Undirected,17121,,,1,0
@disneyplusbr,joga,Undirected,17120,,,1,0
@disneyplusbr,encantadoaapaixonadoa,Undirected,17119,,,1,0
@disneyplusbr,%,Undirected,17118,,,1,0
@disneyplusbr,100,Undirected,17117,,,1,0
@disneyplusbr,decepcionem,Undirected,17114,,,3,2
@disneyplusbr,gonies,Undirected,17111,,,3,2
@disneyplusbr,pimentinha,Undirected,17108,,,3,2
@disneyplusbr,patos,Undirected,17105,,,3,2
@disneyplusbr,super,Undirected,17102,,,3,2
@disneyplusbr,quack,Undirected,17099,,,3,2
@disneyplusbr,tv,Undirected,17096,,,3,2
@disneyplusbr,pateta,Undirected,17091,,,5,4
@disneyplusbr,turma,Undirected,17086,,,5,4
@disneyplusbr,cruj,Undirected,17083,,,3,2
@disneyplusbr,geração,Undirected,17080,,,3,2
@disneyplusbr,velhinhos,Undirected,17077,,,3,2
@disneyplusbr,desenhos,Undirected,17074,,,3,2
@disneyplusbr,cadê,Undirected,17070,,,4,3
@disneyplusbr,"#narnia",Undirected,17069,,,1,0
@disneyplusbr,vem,Undirected,17068,,,1,0
@disneyplusbr,bora,Undirected,17067,,,1,0
@disneyplusbr,"#hannahmontana",Undirected,17066,,,1,0
@disneyplusbr,nome,Undirected,17065,,,1,0
@disneyplusbr,honrar,Undirected,17064,,,1,0
@disneyplusbr,hd,Undirected,17063,,,1,0
@disneyplusbr,remasterizar,Undirected,17062,,,1,0
@disneyplusbr,anos,Undirected,17058,,,4,3
@disneyplusbr,quantos,Undirected,17057,,,1,0
@disneyplusbr,demorar,Undirected,17056,,,1,0
@disneyplusbr,caramba,Undirected,17055,,,1,0
@disneyplusbr,sd,Undirected,17054,,,1,0
@disneyplusbr,sucesso,Undirected,17051,,,1,0
@disneyplusbr,umas,Undirected,17050,,,1,0
@disneyplusbr,vejo,Undirected,17049,,,1,0
@disneyplusbr,olho,Undirected,17048,,,1,0
@disneyplusbr,feliz,Undirected,17046,,,2,1
@disneyplusbr,caribe,Undirected,17045,,,1,0
@disneyplusbr,piratas,Undirected,17044,,,1,0
@disneyplusbr,semana,Undirected,17043,,,1,0
@disneyplusbr,final,Undirected,17042,,,1,0
@disneyplusbr,ii,Undirected,17041,,,1,0
@disneyplusbr,frozen,Undirected,17040,,,1,0
@disneyplusbr,leão,Undirected,17039,,,1,0
@disneyplusbr,rei,Undirected,17038,,,1,0
@disneyplusbr,realizo,Undirected,17037,,,1,0
@disneyplusbr,futuro,Undirected,17032,,,2,1
@disneyplusbr,listinha,Undirected,17027,,,2,1
@disneyplusbr,colocar,Undirected,17025,,,2,1
@disneyplusbr,dá,Undirected,17023,,,2,1
@disneyplusbr,lançamento,Undirected,17021,,,2,1
@disneyplusbr,entrarem,Undirected,17019,,,2,1
@disneyplusbr,algumas,Undirected,17017,,,2,1
@disneyplusbr,apesar,Undirected,17015,,,2,1
@disneyplusbr,rever,Undirected,17013,,,2,1
@disneyplusbr,channel,Undirected,17011,,,2,1
@disneyplusbr,sobre,Undirected,17009,,,2,1
@disneyplusbr,vídeo,Undirected,17007,,,2,1
@disneyplusbr,fevereiro,Undirected,17005,,,2,1
@disneyplusbr,😣,Undirected,17004,,,1,0
@disneyplusbr,dessa,Undirected,17003,,,1,0
@disneyplusbr,excelência,Undirected,17002,,,1,0
@disneyplusbr,decepcionado,Undirected,17001,,,1,0
@disneyplusbr,idioma,Undirected,17000,,,1,0
@disneyplusbr,legenda,Undirected,16999,,,1,0
@disneyplusbr,títulos,Undirected,16998,,,1,0
@disneyplusbr,chega,Undirected,16997,,,1,0
@disneyplusbr,ano,Undirected,16996,,,1,0
@disneyplusbr,levou,Undirected,16995,,,1,0
@disneyplusbr,tamanho,Undirected,16994,,,1,0
@disneyplusbr,desse,Undirected,16993,,,1,0
@disneyplusbr,streaming,Undirected,16990,,,3,2
@disneyplusbr,sistema,Undirected,16989,,,1,0
@disneyplusbr,despreparo,Undirected,16988,,,1,0
@disneyplusbr,ótimo,Undirected,16987,,,1,0
@disneyplusbr,mostrou,Undirected,16986,,,1,0
@disneyplusbr,começo,Undirected,16985,,,1,0
@disneyplusbr,certo,Undirected,16984,,,1,0
@disneyplusbr,jeito,Undirected,16983,,,1,0
@disneyplusbr,começar,Undirected,16982,,,1,0
@disneyplusbr,favor,Undirected,16981,,,1,0
@disneyplusbr,português,Undirected,16980,,,1,0
@disneyplusbr,legendado,Undirected,16979,,,1,0
@disneyplusbr,hamilton,Undirected,16978,,,1,0
@disneyplusbr,metade,Undirected,16977,,,1,0
@disneyplusbr,serviço,Undirected,16976,,,1,0
@disneyplusbr,disponibilizando,Undirected,16975,,,1,0
@disneyplusbr,sério,Undirected,16973,,,2,1
@disneyplusbr,ai,Undirected,16970,,,3,2
@disneyplusbr,@disney,Undirected,16964,,,2,1
@disneyplusbr,❤,Undirected,16959,,,2,1
@disneyplusbr,toda,Undirected,16955,,,1,0
@disneyplusbr,🙌,Undirected,16952,,,2,1
@disneyplusbr,postarem,Undirected,16951,,,1,0
@disneyplusbr,vcs,Undirected,16950,,,1,0
@disneyplusbr,tô,Undirected,16943,,,4,3
@disneyplusbr,"#themandalorian",Undirected,16941,,,2,1
@disneyplusbr,chama,Undirected,16940,,,1,0
@disneyplusbr,maratona,Undirected,16938,,,2,1
@disneyplusbr,chuvosa,Undirected,16937,,,1,0
@disneyplusbr,feira,Undirected,16936,,,1,0
@disneyplusbr,terça,Undirected,16935,,,1,0
@disneyplusbr,chegar,Undirected,16933,,,2,1
@disneyplusbr,melhor,Undirected,16932,,,1,0
@disneyplusbr,branca,Undirected,16929,,,1,0
@disneyplusbr,casa,Undirected,16928,,,1,0
@disneyplusbr,cory,Undirected,16927,,,1,0
@disneyplusbr,bordo,Undirected,16926,,,1,0
@disneyplusbr,gêmeos,Undirected,16925,,,1,0
@disneyplusbr,cody,Undirected,16924,,,1,0
@disneyplusbr,&,Undirected,16923,,,1,0
@disneyplusbr,zack,Undirected,16922,,,1,0
@disneyplusbr,sentido,Undirected,16921,,,1,0
@disneyplusbr,derek,Undirected,16920,,,1,0
@disneyplusbr,vida,Undirected,16919,,,1,0
